"管理番号","機器名称","開始日","状況","現所在地ＣＤ","現所在地","型式","製造ＣＤ","管理部署","分類ＣＤ","分類","メーカーＣＤ","メーカー","配備部署","ME.No","カタログ名称","SystemID","資産番号","資産区分","納入年月日","廃棄フラグ","廃棄年月日","廃棄予定日","廃棄担当者","代表機種","年間保守契約","年間保守費用","常設機器","統計対象外","運転実時間","耐用年数","可用年数","所属コード","購入価格"
"20-3047","送信機","2025/03/13 22:36:00","終業点検開始","108","新　臨床工学室","ZS-600P","04610","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH1010","送信機","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3048","送信機","2024/02/14 10:52:29","貸出中","102","新　東4階(小児科)","ZS-600P","04611","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH4044","送信機","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3049","送信機","2024/02/08 11:24:27","","108","新　ＭＥ室","ZS-600P","04612","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH5006","送信機","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3051","送信機","2024/02/07 13:55:46","貸出中","101","新　東3階(救急)","ZS-600P","04614","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH2024","送信機","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3056","送信機","2025/04/24 13:58:00","貸出中","118","新　SCU","ZS-600P","04619","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH2098","送信機","","","固定資産","2021/03/02 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3038","送信機","2024/01/25 11:24:21","貸出中","105","新　東6階","ZS-600P","04571","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH2041","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3050","送信機","2024/02/15 9:23:28","貸出中","109","新　西4階","ZS-600P","04613","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH1051","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3052","送信機","2024/02/06 9:09:53","貸出中","101","新　東3階(救急)","ZS-600P","04615","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH2064","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3053","送信機","2024/02/07 9:11:30","貸出中","101","新　東3階(救急)","ZS-600P","04616","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH2001","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3054","送信機","2024/02/06 9:13:09","貸出中","101","新　東3階(救急)","ZS-600P","04617","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH2029","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3058","送信機","2024/01/17 11:26:23","貸出中","106","新　東7階","ZS-600P","04621","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH1018","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3059","送信機","2024/02/08 11:27:39","","108","新　ＭＥ室","ZS-600P","04622","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH2003","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3060","送信機","2024/02/14 10:55:33","貸出中","102","新　東4階(小児科)","ZS-600P","04623","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH1044","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3061","送信機","2024/02/15 9:21:29","貸出中","109","新　西4階","ZS-600P","04624","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5006","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3062","送信機","2025/04/24 13:58:00","貸出中","118","新　SCU","ZS-600P","04625","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH3036","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3063","送信機","2024/02/08 11:30:02","","108","新　ＭＥ室","ZS-600P","04626","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3064","送信機","2025/04/24 13:58:00","貸出中","118","新　SCU","ZS-600P","04627","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH3013","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3057","送信機","2024/06/03 15:08:00","貸出中","102","新　東4階(小児科)","ZS-600P","04620","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH6017","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3055","送信機","2024/02/08 9:16:29","貸出中","101","新　東3階(救急)","ZS-600P","04618","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH2095","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"19-8028","送信機","2024/01/18 11:20:22","貸出中","112","新　西7階","ZS-900P","49736","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH1020","送信機","","","固定資産","2019/11/27 0:00:00","False","","","","False","False","0","False","False","","6","","","0"
"20-3065","送信機","2023/02/08 10:28:31","貸出中","119","新　外来A","ZS-611P","01935","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　外来A","CH1029","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"20-3066","送信機","2024/02/22 10:49:37","貸出中","119","新　外来A","ZS-611P","01936","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　外来A","CH1057","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"20-3067","送信機","2024/02/22 10:51:58","貸出中","119","新　外来A","ZS-611P","01937","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　外来A","CH1061","送信機","","","固定資産","2021/03/09 0:00:00","False","","","","False","False","0","False","False","","6","0","","0"
"20-3069","送信機","2024/01/29 10:31:48","貸出中","117","新　CCU","ZS-630P","78481","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　CCU","CH3008","送信機","","","固定資産","2021/03/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"20-3070","送信機","2024/04/03 11:58:00","","108","新　ＭＥ室","ZS-630P","78482","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH3033","送信機","","","固定資産","2021/03/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"20-3080","送信機","2024/02/20 11:05:27","貸出中","126","新　救急外来","ZS-600P","04978","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　救急外来","CH6029","送信機","","","固定資産","2021/03/24 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3081","送信機","2024/02/20 11:07:23","貸出中","126","新　救急外来","ZS-600P","04979","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　救急外来","CH6036","送信機","","","固定資産","2021/03/24 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3082","送信機","2024/02/20 11:08:54","貸出中","126","新　救急外来","ZS-600P","04980","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　救急外来","CH6057","送信機","","","固定資産","2021/03/24 0:00:00","False","","","","False","False","0","False","False","","0","0","","0"
"20-3086","送信機","2024/02/20 11:14:30","貸出中","126","新　救急外来","ZS-630P","78548","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　救急外来","CH5029","送信機","","","固定資産","2021/03/24 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"20-3087","送信機","2024/02/20 11:16:01","貸出中","126","新　救急外来","ZS-630P","78549","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　救急外来","CH5036","送信機","","","固定資産","2021/03/24 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"20-3088","送信機","2024/02/20 11:11:17","貸出中","126","新　救急外来","ZS-630P","77920","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　救急外来","CH5024","送信機","","","固定資産","2021/03/24 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3005","送信機","2024/05/21 15:26:00","貸出中","109","新　西4階","ZS-630P","84463","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH6056","送信機","","","固定資産","2021/07/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3006","送信機","2024/12/28 9:07:57","貸出中","109","新　西4階","ZS-630P","84464","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH6006","送信機","","","固定資産","2021/07/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3007","送信機","2024/02/15 17:43:00","貸出中","109","新　西4階","ZS-630P","84471","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH6066","送信機","","","固定資産","2021/07/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3008","送信機","2024/02/14 11:05:46","貸出中","102","新　東4階(小児科)","ZS-630P","84472","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH5074","送信機","","","固定資産","2021/07/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3009","送信機","2024/01/10 10:58:37","貸出中","107","新　西2階","ZS-630P","84473","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西2階","CH4077","送信機","","","固定資産","2021/07/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3010","送信機","2024/05/21 15:28:00","貸出中","109","新　西4階","ZS-630P","84474","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5066","送信機","","","固定資産","2021/07/01 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3016","送信機","2024/05/21 15:28:00","貸出中","110","新　西5階","ZS-630P","87623","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH4033","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3017","送信機","2024/01/30 11:03:53","貸出中","111","新　西6階","ZS-630P","87624","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH5026","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3018","送信機","2024/05/21 15:25:00","貸出中","111","新　西6階","ZS-630P","87625","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH2004","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3019","送信機","2024/02/14 10:58:55","貸出中","102","新　東4階(小児科)","ZS-630P","87626","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH4051","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3020","送信機","2024/07/09 10:20:37","保守開始","108","新　ＭＥ室","ZS-630P","87627","新　臨床工学室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH4066","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3021","送信機","2024/04/03 11:58:00","","108","新　ＭＥ室","ZS-630P","87628","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH3010","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3022","送信機","2024/05/21 15:29:00","貸出中","111","新　西6階","ZS-630P","87629","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH5065","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3023","送信機","2024/02/14 11:04:25","貸出中","102","新　東4階(小児科)","ZS-630P","87630","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH5017","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3024","送信機","2024/02/14 11:03:12","貸出中","102","新　東4階(小児科)","ZS-630P","87631","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH6074","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3025","送信機","2024/01/10 10:56:29","貸出中","107","新　西2階","ZS-630P","87632","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西2階","CH2091","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3026","送信機","2024/02/15 17:56:00","終業点検開始","109","新　西4階","ZS-630P","87633","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH6051","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3027","送信機","2024/01/10 11:04:56","貸出中","107","新　西2階","ZS-630P","87634","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西2階","CH1036","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3028","送信機","2024/01/10 11:01:40","貸出中","107","新　西2階","ZS-630P","87635","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西2階","CH3022","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3029","送信機","2024/05/21 15:29:00","貸出中","112","新　西7階","ZS-630P","87636","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH5014","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3030","送信機","2023/08/08 15:39:25","保守開始","108","新　ＭＥ室","ZS-630P","87637","新　臨床工学室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH1017","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3031","送信機","2024/01/31 9:39:30","貸出中","111","新　西6階","ZS-630P","87638","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH2027","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3032","送信機","2024/05/21 15:29:00","貸出中","112","新　西7階","ZS-630P","87639","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH2045","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3033","送信機","2024/05/21 15:29:00","貸出中","112","新　西7階","ZS-630P","87640","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH6020","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3034","送信機","2024/01/11 10:03:53","貸出中","104","新　東5階","ZS-630P","87641","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH6061","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3035","送信機","2024/01/25 9:32:18","貸出中","105","新　東6階","ZS-630P","87642","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH3026","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3036","送信機","2024/02/14 11:00:36","貸出中","102","新　東4階(小児科)","ZS-630P","87926","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH4023","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3037","送信機","2024/02/14 11:01:55","貸出中","102","新　東4階(小児科)","ZS-630P","87927","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH4056","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3038","送信機","2024/01/25 11:27:38","貸出中","105","新　東6階","ZS-630P","87928","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH1031","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3039","送信機","2023/08/08 15:37:08","保守開始","108","新　ＭＥ室","ZS-630P","87929","新　臨床工学室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH2026","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3041","送信機","2024/05/15 10:00:00","貸出中","104","新　東5階","ZS-630P","77921","新　東5階","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH6033","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3042","送信機","2024/01/17 9:45:04","貸出中","106","新　東7階","ZS-630P","87615","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH6041","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3043","送信機","2024/01/17 9:46:42","貸出中","106","新　東7階","ZS-630P","87616","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH6067","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3044","送信機","2023/02/09 13:13:43","貸出中","106","新　東7階","ZS-630P","87617","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH5020","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3045","送信機","2024/01/17 9:37:54","貸出中","106","新　東7階","ZS-630P","87618","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH5041","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3046","送信機","2024/01/17 9:42:19","貸出中","106","新　東7階","ZS-630P","87619","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH5067","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3047","送信機","2024/06/11 16:31:13","貸出中","110","新　西5階","ZS-630P","87620","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH2014","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3048","送信機","2024/01/17 9:01:42","貸出中","106","新　東7階","ZS-630P","87621","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH4020","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"21-3049","送信機","2024/01/17 9:35:03","貸出中","106","新　東7階","ZS-630P","87622","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH4041","送信機","","","固定資産","2021/08/18 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3002","送信機","2024/06/03 15:14:00","","108","新　ＭＥ室","ZS-630P","02818","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH6017","送信機","","","レンタル品","2022/09/22 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3032","送信機","2024/07/09 10:21:00","貸出中","102","新　東4階(小児科)","ZS-630P","102718","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　ＭＥ室","CH4066","送信機","","","固定資産","2022/11/07 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3031","送信機","2024/02/15 9:25:34","貸出中","109","新　西4階","ZS-630P","102717","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH5019","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3030","送信機","2024/01/17 14:58:16","貸出中","106","新　東7階","ZS-630P","102716","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東7階","CH2018","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3029","送信機","2025/01/17 12:22:53","保守開始","108","新　臨床工学室","ZS-630P","102715","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東6階","CH1016","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3028","送信機","2024/01/11 10:01:23","貸出中","104","新　東5階","ZS-630P","102714","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH6040","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3027","送信機","2025/01/17 12:27:00","貸出中","105","新　東6階","ZS-630P","102713","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH1016","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3026","送信機","2024/01/11 9:58:40","貸出中","104","新　東5階","ZS-630P","102712","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH6028","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3025","送信機","2024/01/11 9:56:05","貸出中","104","新　東5階","ZS-630P","102711","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH6010","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3024","送信機","2024/01/11 9:53:39","貸出中","104","新　東5階","ZS-630P","102710","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH5040","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3023","送信機","2024/01/11 9:54:53","貸出中","104","新　東5階","ZS-630P","102709","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH5061","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3022","送信機","2024/01/11 9:49:52","貸出中","104","新　東5階","ZS-630P","102708","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東5階","CH5010","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3021","送信機","2024/02/14 10:53:53","貸出中","102","新　東4階(小児科)","ZS-630P","102707","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東4階(小児科)","CH4074","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3020","送信機","2025/04/24 8:54:00","","108","新　臨床工学室","ZS-630P","102706","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH5042","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3019","送信機","2024/02/07 9:21:30","貸出中","101","新　東3階(救急)","ZS-630P","102705","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH2112","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3018","送信機","2025/04/24 8:54:00","","108","新　臨床工学室","ZS-630P","102704","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH2108","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3017","送信機","2025/04/24 8:54:00","","108","新　臨床工学室","ZS-630P","102703","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　東3階(救急)","CH1042","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3016","送信機","2024/01/18 11:42:26","貸出中","112","新　西7階","ZS-630P","102702","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH2101","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3015","送信機","2024/01/18 11:21:49","貸出中","112","新　西7階","ZS-630P","102701","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH1048","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3014","送信機","2024/01/30 10:39:57","貸出中","111","新　西6階","ZS-630P","102700","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH5079","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3013","送信機","2024/01/30 10:44:49","貸出中","111","新　西6階","ZS-630P","102699","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH5076","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3012","送信機","2024/01/31 9:43:58","貸出中","111","新　西6階","ZS-630P","102698","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西6階","CH5031","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3011","送信機","2024/01/16 14:31:29","貸出中","110","新　西5階","ZS-630P","102697","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH4040","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3008","送信機","2024/01/16 14:26:04","貸出中","110","新　西5階","ZS-630P","102696","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH2083","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3007","送信機","2024/01/17 9:26:00","貸出中","110","新　西5階","ZS-630P","98796","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西5階","CH1028","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3006","送信機","2024/02/15 9:43:14","貸出中","109","新　西4階","ZS-630P","98795","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH6044","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3005","送信機","2023/02/07 14:06:31","貸出中","109","新　西4階","ZS-630P","98794","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH6023","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3004","送信機","2024/02/15 9:40:20","貸出中","109","新　西4階","ZS-630P","98793","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西4階","CH6019","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
"22-3003","送信機","2024/01/18 11:41:04","貸出中","112","新　西7階","ZS-630P","98792","新　ＭＥ室","0221480","医用テレメータ","109200","日本光電工業","新　西7階","CH2084","送信機","","","固定資産","2022/11/08 0:00:00","False","","","","False","False","0","False","False","","0","","","0"
